Land(Ha),Water(m3),Dolomite,Urea,Bunch_Ash,Rock_Phospate,Borate,Paraquat,Glyphosate,FFB (Ton),Waterfor_boiler(m3),Transport,Genset,Electricity (kWh),CPO(Ton),Productivity(area-FFB),Productivity(area-CPO),Gas Emission (CO2-eq/ton),Biodiesel (Liter)
382580.7743016722,851650947.8381355,72275118.0127503,74713022.23619175,113823785.20324194,71647458.69050813,6544255.443725137,1202473.2501390472,1228462.6230247165,3308596.1546512167,1552247.7836932978,618283.6354518109,2543942.900697126,1303435582.2312975,467864.96809927066,9.161241180808432,1.9062867548493407,10902498.769143928,1212947.2854665983
521803.2956877634,2960.8065,97.9587,104.4126,233.0433,109.7802,10.4796,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,95.808,1.28,0.465486479,0.4510875312067095,13.62,1.408
450106.03551769536,2960.8065,8557833.705713384,6278143.798817813,70041145.79884358,1099311.087209433,5443750.458431985,2.3004,3.0033,87618.25572849438,5.7472,1460.1731696571223,4.9024,41710096.977070406,1.28,0.4999159222023106,1.5003277774803216,5475025.608971595,884308.9156370268
447419.3079701067,256162579.9480238,20752546.237522453,69516393.60022084,23817802.134004533,70883181.13386884,8911996.084532894,716088.4112765606,1878973.4666609024,517914.5207367512,5.7472,915913.471340454,987463.1562181852,79996825.90847805,1.28,6.752455307982805,1.0961368102053788,6359722.468751431,606766.0518915344
1115806.0283264136,10616366540.475048,279971296.0287464,286321344.5245575,737152490.1191676,202612960.39332908,22561810.171383407,6097867.413425981,4841056.133414492,18745946.21271978,7535777.140108675,13420887.093022903,6007988.423809182,629045111.4640162,3606649.231773448,12.993152871990342,2.3668218052499173,42718867.19225098,3118726.2517568683
510956.91786733305,353451685.7677393,48546363.64754559,3637115.3447491378,148488511.92727515,41065614.44913159,8323190.617820971,910432.9519690624,872541.6911135623,1101677.428861388,627385.4303047066,747140.4558573435,599200.3139346004,37299181.7240226,23051.173516694107,6.5511690404303975,2.033193391054797,5729269.110425749,893319.8925487238
2050539.80755805,18430827304.234814,677806519.3210728,1392634979.663662,1496714960.462664,500455406.6640799,53158736.22664401,30373572.03846965,18382294.252508026,39868203.532536216,2481165.7582969293,19697155.29874014,27962897.981786717,509301956.7276536,7053667.57714894,12.541491953126291,2.518008725684338,66523491.81096797,6090918.151353382
2920211.7947158823,25579977010.149788,456247474.7364137,334834392.1635665,710099555.3393652,460703430.1483013,41736120.93311802,9219305.33333528,11235374.196974913,25457719.697589114,16287567.08587964,16319824.205369351,18337134.86247756,1055696885.5672028,1599427.7121531512,12.050087414924214,2.315183938632801,64374740.94680858,5076338.971419076
549502.961424197,1078670529.4065566,41412357.63956704,20552044.663796466,129629679.5384198,47709197.9525656,5332586.590842524,161195.00459273043,1232706.409486315,828208.3950002296,5.7472,886755.1784020236,4.9024,53367223.99029418,1.28,2.881071725929408,1.2414538405607798,6472704.860517563,645351.5500982361
227905.34610613703,1752352535.1291428,169167420.32877925,81305680.06329072,2614278093.981459,96503932.79046585,9435168.063636957,1798614.9303663862,2347161.993725807,63330636.06462096,2717863.478115809,2012842.6612392105,11139734.49267063,270929982.93471086,12187046.815484866,4.655773436778396,0.8584768392614254,13823365.467402508,2161376.796936535
579610.2132479103,2094215593.3458977,66406866.78465915,104555972.82942627,226426849.8970661,92548447.1072675,12936825.624941152,2383759.548366992,2449047.5597626567,6958500.091962576,5802243.76993895,2685562.8153486727,4157031.917398815,120473022.45878568,1222347.759370313,8.664704492836112,2.528313560851685,18009278.79536729,2054030.2725273797
2195036.170205532,1586540349.933968,47125208.90286814,95433093.06948549,200911320.2231561,93348084.1756367,10956463.9597957,1622413.9170964616,1560400.9096021787,2896252.2556257225,3486173.972978424,2098567.0859634457,3516151.7836595885,78658320.74389105,442896.34675198153,6.63787841752292,1.5937105234730793,11723476.0818176,1353434.1067839842
528089.0281071793,1758571329.7210903,40153814.76135817,43085667.17015749,80858520.46520224,82634277.09905982,9316223.674570372,1490985.9292115497,1652450.847649708,4568381.353469691,2126422.240186809,2005726.335936325,1848160.089743062,79783034.63529283,524907.895167104,6.835872204394253,1.691953692778028,12633288.363436278,1271546.210760564
433550.58428206085,1707528785.8226492,14246422.660555698,31031589.657632977,1693431.4202827811,32869455.750312813,5340568.3438514825,962462.2357429792,634725.5343450652,2553956.7765125544,2809773.2084096484,611696.5227981652,4.9024,44549422.90936733,211752.1790451618,5.431165084689773,1.5859658751246284,7383396.680390103,883314.7080740131
2477110.930091287,1499321315.4919152,1399708593.157689,497390254.5401592,155331447.268462,256753362.33660024,7252785.395004957,1507049.830194758,1775252.170737736,1920991.251102412,1303828.8915957273,1634655.1851690533,2114429.68751709,67858832.87627368,476182.5659620749,10.337098436280236,1.028763884543065,131756692.19316484,701002.6042695567
475887.6190317293,710930468.682945,51888950.573807925,75429141.97138399,93765580.59567437,56636428.78149109,11538766.453672696,873703.4596542631,2455162.3971398803,2365573.1695382325,3256354.539078796,1989976.8631770664,3306008.129057909,44998464.98238479,553469.5757410403,7.38229524457025,1.6739321296306122,7028093.473159746,674213.1430086336
3590567.324729158,14473239612.254478,538520649.9752977,381834288.3906773,1199643026.0623214,371511098.9397646,48996683.14790951,10345094.610371469,13214803.50017778,22186382.11004196,5492494.083279032,11685137.929028803,18870889.5656281,605998684.4848381,6517451.561403783,8.933189285020196,1.8677893352058137,69790279.54165067,4512197.483855132
480596.4364053871,1331995117.3664362,58638777.97795154,6297817.07985428,75116909.68911706,38166977.15457035,7007886.103454156,431202.0587177712,1034320.1592051222,239080.6585269468,495423.3375528734,121268.62081881752,1037323.7900327496,34084038.58946868,200967.12519126607,0.465486479,1.467854139828115,5958280.5941918455,593211.7246924008
676259.580078556,2781829881.404305,72274169.94521624,107360270.96126096,255608115.1002284,64530976.26433603,9480422.914197875,1941533.8298345888,2287040.8207167294,2854056.593710444,4149568.2839954905,1697016.897603636,4058945.885832177,103050369.74185424,755370.6004530712,6.832996523741195,2.357796658631682,11980529.205278847,1549134.2862939374
403945.8797394258,11342412831.721537,467067328.0523056,320802354.8673046,76912864.88839623,76333670.69862667,26213312.259074837,1689639.2246322923,33988988.7560052,4054007.479182529,2534337.50429998,40017137.768420935,2049635.1600842096,369513332.679837,12457168.321563158,11.003010738510673,0.6056644837328093,13487821.877024235,1177317.1212814252
481883.1946354046,2960.8065,97.9587,104.4126,233.0433,10928198.627083018,2864946.392485817,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,11355739.598389558,1.28,0.465486479,0.3637773303835634,13.62,154916.9416984209
407234.7869137637,1361778231.9448738,83507723.9345689,57073934.36337304,179622169.99612346,110090841.42992888,10716998.954213925,2208678.766330363,2449588.531162226,5588292.634695666,4897196.100062186,3772186.722357415,2965697.076361367,123065333.27774416,634852.1839890673,11.276426466658371,0.9921062078754525,13135641.57977843,1471934.9673539214
20023.403978270595,2960.8065,97.9587,104.4126,233.0433,109.7802,10.4796,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,95.808,1.28,3.843798945811351,1.440734975057082,13.62,1.408
440890.43474266666,1343396033.7330089,40011787.777223215,92815683.37631533,188784222.454669,48547595.00678125,6942347.088618793,1058945.4562167106,2372131.4596952368,2848207.4230564507,5.7472,1687418.9300884102,17229364.807048045,64401610.31951013,676211.7291425364,7.734384672833576,0.093242988,11046863.102705728,1024608.1479990088
279381.7852259485,2960.8065,97.9587,104.4126,233.0433,7432429.949031487,1638647.1278206203,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,12377738.027108386,1.28,0.8998726778209605,1.402242053861737,13.62,119289.98334524792
568173.8653442279,945329018.0879084,14940651.08124537,104.4126,77497967.1552222,43643699.4804586,4455412.911863936,454828.8157589357,250314.72690690425,247745.82783348765,5.7472,333239.832494579,4.9024,25538597.327842,1.28,1.413171493931438,0.093242988,6638881.320326356,421491.6898159451
592835.2901581051,2176309782.5335994,64124862.487950295,30570692.66781781,127941658.00314312,101472873.56112476,9429916.127577884,1174735.2454652905,2239665.183686058,2569944.961749373,3579563.76174373,1906297.5504435091,2407138.697183149,84199405.21924692,1.28,3.314033534341199,1.5295784869378313,7207309.74237754,937860.393109312
446269.8710728962,1736393064.5299034,10503600.728816705,104.4126,109933577.56253956,5978430.569450989,3553517.2408377696,2.3004,3.0033,672812.8992643785,744376.1514528785,228759.69420975167,117561.85647379096,38615034.96898058,307731.0138413642,4.589708108591172,1.580229573961781,3520436.4498627977,554608.8854540675
928532.0559872276,1665169162.3489292,103536178.5720436,86901029.59093076,150735558.2314204,100219571.24771972,12917438.596358452,2185458.9893061914,2087891.6565871132,3906272.903443776,1829139.0062978608,2982092.498785295,2582242.114868271,97737163.56614289,725016.6710269445,2.432697898090897,1.804420055544276,12695211.743036317,1840218.2021402
703250.2893036257,3011218880.7855325,67487582.17380767,79070821.49471304,196027724.5572848,50971339.15633364,8636948.274536122,1204222.673727715,1015697.5634607514,3091575.316014332,1853105.343187387,1410088.953174964,2785291.5589581407,81933332.41076092,918584.3175057943,2.529358375852281,1.2956222342284454,9504732.055908548,1216477.7492240835
879184.1695889963,2710516715.4529686,101841753.10730016,111586026.78596686,233685295.33349892,78503024.16022614,20257960.345503584,2048873.616992078,2669877.9521381725,4695861.788914028,2659469.2562891026,3027727.239766652,3605492.003586444,112534709.63215248,706085.8500099047,2.8357830493221208,1.350076609241857,16636026.401674204,2189261.2669430845
3868181.729915906,2099688151.221492,73070786.9395958,319169385.6633256,1261507111.591347,631492133.7805232,124999702.56429511,26323554.998519607,743751.6915946249,7670844.447830254,2396066.3679756457,3196278.8204801525,2760957.644326342,65689105.06603128,3531752.8539730567,11.987568907848482,2.5417190563921466,89299782.10593563,1235060.888717418
553338.6729011093,1370909955.8453877,14342267.845600344,73255306.58844203,59238875.51839861,53986158.86495362,6137501.078836091,1603113.0118618892,1276359.273034933,2730076.319010775,5.7472,1695934.2384582926,1280029.871488633,68901759.66401714,164513.8061815371,4.475543227354383,1.4518682144519397,9365575.965992454,1119588.4273373564
331095.4765712542,1255317063.623548,30457343.897065222,63908225.7728853,33574809.796569586,85723777.51896246,7001843.208494879,1051482.1876238503,1481986.519639356,1946116.1730482425,1432040.1978704133,1196725.819950497,1803853.0513109528,90588849.81182764,532484.7160036848,8.265514266004615,1.7985713531561924,7909764.417183219,1000042.7956752998
0.86,7960191213.199517,195681445.0848322,104.4126,639513660.7484218,70175383.45252168,20746147.556427594,2122287.502130113,3186689.472004615,3538535.1410046406,5.7472,3445455.894242499,4.9024,328057229.533688,2869451.3526963834,10.244575716842949,1.787651460163772,5107883.774461158,309628.1912703533
3430376.746644265,1443535295.5671914,14887257.07825546,47961803.52342216,67165917.230006,14818888.34372896,8001056.698593087,1007276.935700044,995535.296992832,5827562.543840135,4389800.372167194,1768087.7089384904,36073493.81085922,24665356.574308835,535057.9115336186,12.197464551266922,2.4571743515629145,10572865.109750297,1103920.2752969651
421615.5496190636,171326555.67349505,57172261.05775802,104.4126,22058204.44552523,36389978.7961164,1548732.3271142384,27720.66179327597,3.0033,2981707.6815514206,702425.5579746445,1065810.7274520153,4.9024,95.808,105637.00736267144,7.320536379499599,2.18984403681842,1829789.8770679145,584750.8303251807
677714.1011423259,1508534155.0576782,48806155.30735672,37859540.209404826,128501797.1950013,55530889.93877071,11004788.755152732,1555674.162327486,686239.2356588431,3909423.809580989,3436752.2332798545,1595237.7900653458,2823046.400267164,87412649.51083693,125542.19911677972,1.7970131795014002,1.5140786338825294,12480651.047434213,1311900.80695777
421426.1060950878,1475539883.215825,14690919.756810136,104.4126,15920209.948626429,59353278.897414245,3724807.176112817,786097.0365824106,38318.57612996781,2636277.462073198,3037592.8469929304,751028.9451002334,4.9024,45832397.55834735,1.28,5.767429286602053,1.7748212261768024,5534123.144533342,517336.8226992901
367366.4348688033,2960.8065,97.9587,104.4126,233.0433,109.7802,10.4796,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,95.808,1.28,0.465486479,0.9179715114331888,13.62,34750.54280583863
4957265.377006959,34830532403.318016,549137365.3458034,583512909.3621572,845385511.9349949,608560885.79018,54256430.96161005,13799202.017574158,35439587.46483,87891359.2227198,62127786.73855424,17527941.70157894,2844701.9495978965,627127639.0710132,15858088.331325486,11.222689654713127,2.1144166368158417,171720269.743639,7224436.689336897
466417.9135668683,1772661449.6222095,37196680.60301227,42568399.55558573,183929988.59915295,27848318.37935008,5097753.531625973,308116.0398286183,90046.35327300755,6.39,679603.0960624921,1149326.0203743444,1192235.681380081,39530504.28745724,338393.9004889148,4.425439192952167,1.364597360055557,6359150.642151803,370617.06468787673
189064.2763287483,62556440.90242028,11955867.32055422,12970821.859774156,233.0433,53774129.143007234,3809229.235418044,817694.7652454458,3.0033,2219355.2586576277,5.7472,1639704.0102584949,4.9024,34781807.80858408,1.28,7.588021989432617,2.0522606785979063,6359883.337227449,588196.0658660806
716707.4710769637,3378989268.5371428,73514988.4636321,103434129.36236888,195210816.55675432,114158922.09473155,13412116.397476226,2807192.73182765,1866441.9509172733,8444173.666591799,6012768.540870781,3523111.725752757,3658067.861911482,114825735.79104535,1087040.5294956353,6.510348388261358,2.396997995446701,12771420.31089856,2274930.758918548
386164.532686215,2960.8065,97.9587,104.4126,33920726.692552,109.7802,118193.92103299126,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,95.808,1.28,0.465486479,0.634017946168945,13.62,1.408
406875.0892326576,3255665541.8768005,73109007.63094544,120136549.1057246,238430614.8327816,129707512.77075323,10944697.0882303,1937996.4876165832,2712026.3548035813,7268428.540917851,5018644.94059607,2899052.092968076,5128415.680414617,111359862.62123978,1113150.3606910252,11.813727365129273,2.6460678382095497,18695448.40962749,1572044.638707511
578661.3896509777,2417585869.314356,80408822.70221852,64352710.75192227,166891423.8053152,58614515.734813616,11575437.40854327,1719428.5486897929,2066405.7502976216,3513727.18615182,2659606.2829791005,1894875.3841177952,2861725.005660621,93052008.56832004,759614.319575811,5.981358488337586,1.923090857980827,9774541.2299675,1670598.4476819993
555035.935414819,8969245133.465498,270175580.4118406,229333561.76849383,681821190.0264158,189743225.4418646,29349555.1668914,5939432.261005447,6356310.621577118,14096633.159466095,5.7472,11688363.299941309,8021867.983765211,520356612.3926785,2941059.7643048274,11.089503631105885,1.8714386563088388,40157542.79005809,3482598.827177864
320879.33407606866,1324880542.7523012,10353612.032498918,104.4126,59173085.7369512,18579774.78306205,4833821.047913494,2.3004,3.0033,6.39,130130.04095909603,3.2512,219773.0340288463,12983017.27754672,1.28,5.980135036531213,1.9390004296965293,3799009.956478766,207461.51859806664
452049.2368683692,2299268532.0898924,33443955.49086,20536762.694115262,216533540.3940605,54093215.54449081,6067712.535141702,1015439.0198689568,1066312.5613971134,6.39,1123574.9619395053,1546546.0536199347,2732462.1026174547,67171026.07983199,131884.9286459844,0.6891309598584412,0.6351495497170694,8129922.558445093,740887.77630789
2505630.8751186803,15971830061.2793,469674711.9572193,228565430.0678705,1074533476.5963447,294123731.48523,50073961.28368045,8677294.77098303,10311450.349753715,11656975.380206317,95492.31263547018,13390086.903005542,12510864.734027095,562303664.2834382,5979243.77628899,9.592219595983462,2.129479420645797,65300187.52007948,4187039.385610871
2260971.78400928,15300069082.71521,277300749.7543794,348420348.98573697,930085470.8999676,414360840.8436955,40432193.63122136,8643658.643120393,8775152.6499107,20124040.26407782,5384484.281924158,15101630.086931087,9332747.640519444,384214031.6966165,5150177.800625557,7.979757723809038,1.851175966277237,50228026.94409967,5568932.454100506
4360234.850331522,1740456740.1273725,466823498.7673229,431531071.4507604,799527139.0881453,535398227.1197175,65473452.12974377,1831284.714684534,14010855.537821367,36624750.743867256,27130871.418282907,20716947.47163716,19863589.728292987,1227421607.9091997,4662581.587954972,10.08598929468934,2.8036347839929303,9853901.434327872,17805617.03106863
610573.9861668734,2611001167.315096,118483286.19467507,94878592.08257748,205082684.56143937,99696991.53361584,13508830.133974224,1938515.8300015484,2826035.0024361257,6372958.4757559765,4584576.728386005,2727945.0450782767,3579178.263902442,111291523.19202784,1266344.980005546,6.359640444798218,1.5436801023396034,13497592.60918844,1520299.869108461
679827.03161917,44924175383.07045,128412036.92924726,124189296.54045112,282325800.893377,114759264.2844594,13312779.926103124,2158211.1150728203,3273424.724714263,6494178.582860112,5480227.076655809,46545316.99359417,4997401.019622757,99610316.5799229,1326057.5224038945,8.796107887875262,0.840215163902897,14296018.00340082,1670797.365648048
906895.1389331532,1624419757.9075866,52501720.741838,89192954.59064174,153456622.55675,90383969.46492916,13735397.181244168,1885847.162338631,2164210.9776580264,3179294.1077570403,2218205.5825088173,1827674.04407316,2974554.7209902173,135329617.102195,495359.9019541925,1.2207931292766254,1.2869393895271926,14963694.84005758,1862166.943960039
837238.1902518779,2272113903.047475,49367075.21768347,45960610.26571405,155997219.380086,33993145.80905454,10395664.529413946,1193862.5113810897,319006.234495471,3664930.700023466,786334.6885073441,1615879.570966003,2270268.4284140663,60242545.371768974,626307.15292037,0.694202224916399,1.2003911658467388,11383803.308582203,1215027.1667153789
1627882.0642599857,17434954615.70452,553870384.8757548,395988163.60665286,972768130.512004,534136750.3145093,38103128.09918821,11304952.43692766,12673941.512062872,29572406.780071,17691806.468756862,15981105.042757072,6537680.607535612,496990064.2364459,6498826.794674328,10.614184220421746,2.4171727558111757,78158478.01133955,7058380.081029525
474224.0326987007,2880587217.303623,87769926.09336306,79751224.77989678,218098196.02336723,110255955.44723134,10446437.469306763,1872239.6622636477,2096501.1760126008,2642952.9008280425,2812205.6449314742,1887367.2649165152,2610664.4524025456,101080992.91999488,694862.5946999261,7.210644896251195,2.460680367101694,14885198.120899364,1339110.0323891863
512079.1869860537,2960.8065,23481389.843870837,113160.13984133305,14798769.689070582,37265388.18215049,5006122.572547174,1069202.96512155,474089.6441040072,1084389.0423984923,1815623.8624369728,495799.8353044468,4.9024,44909692.30030707,1.28,3.2641085562728573,1.9519038984198995,5295035.751641184,953282.2607986572
149185.48800662073,2960.8065,97.9587,104.4126,233.0433,14664135.61170277,551249.8678988349,4993.030805277405,3.0033,1906968.192900639,2251946.7736506774,637970.0250254252,4.9024,95.808,1.28,4.747904564090694,2.6011748960630765,13.62,98024.52682388062
2740140.700654067,14775430960.695995,457238828.216678,342100201.89543545,1349777013.7770493,529974262.1930803,63109432.03348535,11681664.32934875,11631511.395879636,33944525.47047729,19322975.31104625,16367269.769138806,22786406.826620195,566049462.9489067,6162499.402786201,9.561978837628995,1.958807097041112,77313503.57836175,6729533.841803337
326490.2781754084,1013590042.7105892,34785357.71866438,36784838.912900224,48252798.780886576,79296798.45897804,7747954.829585634,1330552.467566757,1583616.1286684352,3231180.243220821,2865506.332198715,947981.751771232,1681076.2196364484,25444444.9848142,458225.42065077537,10.522009433191752,2.522912918897338,6627205.513373677,878773.0953648962
905810.5690962932,1905032203.7361968,79865570.63634244,91180615.70285304,89724921.53747591,123858507.62240107,13276759.481904233,2324636.502968768,2868453.297793481,2401093.8658432174,2414572.205453714,2598192.9766179686,1340053.9067094624,105404031.70700896,342321.3961536207,2.808379645181354,1.180156786049028,10184421.38587442,1334712.3954196468
331666.95990262175,982086545.2571042,53967617.50437136,70567899.41803944,164822155.2893544,85614609.09080806,7246320.702718504,493018.05364249577,1373991.04560293,6.39,5.7472,1052891.519248482,2206838.0396003374,42087389.74347371,15562.842805089778,2.8559352740253634,1.9935309184531775,3618172.160059428,425463.376836173
708989.0218206979,1021198984.41969,68763827.95411272,46816622.19507757,99096347.47341847,53649284.32595995,8950065.055379795,1302733.867450182,1629113.098339071,1618135.524609948,1036566.7018798144,1095530.57158368,1796426.6390447628,46306644.82084476,389726.6397206107,0.465486479,1.3491030250966916,10214457.03637673,997309.2027110504
593694.3849345306,1254349302.5830991,41300240.87147032,60485619.92086744,50098133.703345135,97098303.15154596,8284007.728277669,1578772.1235555562,894334.2843781558,4158348.4698603614,609476.9213893516,1827011.5452661656,1041782.1057646326,71853945.11912422,396292.4111214094,7.40660618413534,1.9627839051717744,12606024.367361542,1001338.4122615546
417375.502534735,2960.8065,97.9587,104.4126,233.0433,109.7802,3064646.185079572,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,26260006.31421801,1.28,0.7276408455547756,1.0619607198439327,3418088.9513809923,157217.842909478
478183.95002914895,1650879870.6048934,47577232.5129474,122977315.22288115,229807258.6298085,568567773.603431,46585000.376804814,3155800.575557464,1591021.4622885752,17218810.54193798,70769003.10416986,1933035.5481097568,3564288.5045365063,73975671.7221965,805100.4868694332,11.315267437105708,0.919220448060116,152815683.86660117,1326920.0516867463
388221.1201347624,507098055.7961917,35330139.023215115,27696218.59730037,113756833.54595505,24229628.65845266,6276948.581395241,312317.33633215795,3.0033,6.39,356781.5482875821,128002.09948796174,862591.8381592995,31590510.168984257,93100.53774710034,5.283569367872604,1.6400981612482213,5489946.498081262,801992.2200358507
464708.5568878123,1921223073.2129247,31169565.352089755,65211203.10216574,22046643.20573601,86436908.08379267,8057159.881545319,1497366.8654496493,1330179.9230877347,1304426.4929775377,553959.5508047226,723314.7326524351,1473021.0014873631,36956860.300824,154996.93176241848,5.08842491222727,1.315221193225646,4769449.713976282,829023.0656769581
155702.58406900108,1697725336.5212593,14362639.964292295,51963607.623130456,151263164.89977214,38673758.8891232,5384848.333688115,414036.4501104388,594954.5742253389,2214670.4967435817,2339129.224989165,1421911.8606637265,873219.1483349302,17429469.033784747,475857.51244694303,9.6710019874857,2.1149514723150062,2589547.3562548906,424897.7603415172
406059.6543836956,1766801427.425345,71528262.6261767,60112041.47720878,131753030.64257623,70623399.81384031,7059529.925824734,25554459.037879,13003133.102341378,1915701.17959282,2056819.9187228028,1615238.4172029365,2821506.3296316704,66978466.14108203,816310.5523803479,10.241476066059894,1.8575511670405216,7114092.205827732,6470393.096177005
1552419.7012662354,8559716476.016985,309003397.72867376,399007127.7600834,667874608.5725479,437502954.1481064,21010266.03885607,10394577.247629711,11324749.337207302,32530835.76934953,14371350.125271356,15535104.212045657,17183559.545994736,259689855.5925479,5650289.115319862,11.348192724355693,1.8761118841973563,58241579.88295397,319577.4391225617
656733.7404508796,1187155716.2687955,82765129.26080859,53595711.676840045,50399933.82858952,43299392.67014883,7256023.269842261,1292851.912301257,1703099.2764028972,998893.0837562606,1315870.502065624,1974316.2211081344,1773700.6752830988,52707651.54626739,257153.71047844389,0.6416985961000226,0.7066743620708273,7187419.504378438,739032.5986874237
1824618.691009077,321537421.5085182,40416094.305115886,50815637.91515769,42851065.44716255,84202030.9745014,5179212.986862222,1197791.3901779426,1052771.6721884343,2400016.357985799,993416.344691433,1503917.593562174,1846446.2650666684,47257839.81740218,418384.6769104623,10.153354898642592,2.5258523998720985,3998743.7155685406,1029082.777063898
569032.4453844181,1305265971.046052,79204063.0877531,55982971.81413853,164452657.20291135,79650136.16986987,11273527.5169174,1748473.6707801858,1293387.4189567857,5360691.219323759,3234667.3702446944,2759237.039964135,1828731.3388048743,96328813.25844944,931238.1013012424,5.917738994406241,1.6206597068821482,9747138.501730148,1602063.9453008133
444480.0096466664,2960.8065,27388653.89295069,17185970.50282611,233.0433,33935004.475514285,689866.3204428256,443040.8167120693,147994.3378733599,6.39,5.7472,3.2512,4.9024,25495805.9675991,1.28,3.6669613534654735,1.6723995383247183,13.62,146739.27259732562
730263.441028547,1121957063.7793972,56453523.7162067,66786109.93891381,233.0433,38529302.413386166,9293644.875932569,1638543.2255824013,3375892.995077232,1366245.0365702189,973411.0153500448,732162.3336046529,2599514.4281205875,101920331.16845496,494622.97919260577,3.760467685037842,1.0547448490844282,10927778.777007606,838636.9475140536
768456.9099100647,12554550110.669426,25484733.609738216,407478268.0684761,29020636.12846896,19064966.89390119,30364246.891856357,653175.364470094,11301728.658810876,28578201.567134198,5.7472,22429083.175903723,11112456.920178834,909593621.8304954,3849890.779342051,11.82824036007028,2.281971835727066,108607863.7008819,152748.72196786257
416817.2813824655,1085067047.6902945,27906143.4249172,39895706.75725519,77141794.69180487,38205994.54682404,7970132.724222414,1145604.151827118,1214427.5359096343,2449141.6949946457,1153725.0892263069,1842590.6187743768,1599910.3347928522,61527414.13434065,160716.72366781428,5.371920793351357,1.5467520026340091,6266157.848325843,872441.2209613402
382866.1234809767,2199935179.0535097,43624267.8007397,71217947.5057738,200507004.68658656,67697198.35737653,7400510.160888135,1315499.0046237835,1122906.2643490508,1512156.8229263434,2712198.431616384,1356631.0128608276,2978440.2896799017,73707537.0058425,853315.8210414393,9.726110317051866,2.5435097236702315,10868715.797751894,1020114.6748972416
336196.8626819933,897871238.5146735,71812420.5584988,31471834.083362967,63860184.90332508,50223104.792717546,10875809.4306868,1936435.0822095936,1989447.6022682383,4076639.7967764023,2685077.218316668,2145645.2454180946,1408037.9581800252,57810197.29323217,551005.5317219221,1.4386395747579206,1.8055744773063511,9914826.14513246,866828.0089508467
359850.78654181486,1882038104.9532576,38170814.10095886,41508325.65535609,104295143.66174756,69393482.19514678,9112946.97856559,997101.1861736182,1828901.2191476217,2146618.431406666,1321568.8832153082,814805.3685289174,1833069.865887391,59293164.08947471,273841.85495430604,8.721053042025867,2.1180771740496667,8550768.17904742,738012.3969527462
2075891.901880152,12364644254.31178,390673135.2284766,312044760.7059592,830749981.8801663,304753762.2640696,26676920.087005336,6904430.952629513,8412164.814295836,2751791.7824267857,2505689.4000261053,9678364.78409871,8420983.997122109,453691635.768576,2583074.4584891056,11.335851012031892,2.131148284941946,40510262.72542144,3406184.318873063
415080.70545129606,2569596370.22169,38069811.815371856,46711527.08452629,120108756.99383944,50673129.76924692,3850330.6464696513,1224952.1963510376,412231.810580431,67736.09083715733,583323.8314428818,705026.5237005572,1607690.5470698993,37602083.8294024,573428.1585380654,7.615558338409905,2.2293206786621678,3045403.3307866026,618455.644789443
432905.4035902291,1746237912.0514407,44418637.78137499,64284542.34348936,94808260.62814862,85658379.69558683,8477674.16371772,1454807.2765144757,970290.8792333432,2332901.434289513,2137966.951593494,1071779.4757879898,2343097.991250829,75527183.67534447,182155.91274729336,4.716671026320363,1.7807216307293223,9566419.328913923,1058607.777376789
372904.4845962057,2960.8065,97.9587,33671906.842961006,233.0433,109.7802,1650399.7735065166,710010.3963743505,3.0033,6.39,5.7472,3.2512,4.9024,44662052.90982981,1.28,0.9315135489132124,0.8395784344926047,1094590.5253564343,510072.8070303032
358929.59913334623,1090310115.82962,24932728.0124446,48495646.79212368,74607927.54536112,48296065.59426026,7584655.700151954,1061155.9118558778,1776083.2712217004,1249553.080533756,5.7472,1773920.8440254554,1314710.500459819,60589817.26538472,264672.2434604793,7.341251221121829,1.8781271889828148,3097517.2819188554,700654.115561741
405988.0957522884,1276966250.0612164,22101477.39692032,33358711.507498,81789677.67266482,39663256.21392352,7634814.276039638,1093942.6717013705,1187221.5964763437,1376260.56042524,1639963.873135069,1188079.1512914856,301805.51110149734,36288257.12045947,234067.8658138057,5.9014598392890525,1.8136449332617843,5464288.652074332,699898.4775020337
379667.8407681951,1863091714.4048536,55510527.45189104,80712145.62717927,43981006.95667288,102804039.95794605,8483518.930973414,1443286.0742170298,1902516.84143912,3038297.977855837,2187811.0484033143,2499556.345025097,1448285.9763781396,77200646.0393438,1.28,9.827108269817437,2.005726991205128,9494087.69977269,1132314.0947478935
396433.8808923444,2279294950.487738,61221194.26121181,57801858.647025816,155338696.05077267,78431296.51008116,10724477.369740937,1173751.9753851737,1534797.5738491688,2591562.778568533,1271955.8593640868,1012271.4191884734,2464296.2747236798,76207556.489759,308265.9352251927,6.506334891439868,2.126445367295428,10101316.749117509,995097.4045162316
2552894.767127729,13984706792.423449,106109105.1133307,1089015815.081721,212666081.36199808,549886555.473553,140303809.1371383,25802106.80508888,2361786.3963649506,67719918.95267837,52150044.20506582,2779340.420217321,25689818.17529641,429966827.582118,16092797.474962182,7.581765728377263,2.044618414930074,68086703.32385993,1003972.8155674192
